r,d,t1,t2,s1,s2,n1,n2
628,4,11,16,4,24,433,648
628,4,16,22,24,28,648,886
630,4,7,11,21,4,294,433
630,4,11,16,4,24,433,648
630,4,16,22,24,28,648,886
631,4,7,11,21,4,294,433
631,4,11,16,4,24,433,648
631,4,16,22,24,28,648,886
632,4,7,11,21,4,294,433
632,4,11,16,4,24,433,648
632,4,16,22,24,28,648,886
639,1,22,26,24,23,882,1037
639,0,26,30,23,6,1037,1176
641,4,16,22,24,28,648,886
703,3,64,68,31,20,2527,2672
715,2,23,27,35,10,932,1063
715,2,27,32,10,2,1063,1250
715,2,32,37,2,10,1250,1453
715,2,37,40,10,36,1453,1596
715,2,40,45,36,1,1596,1756
Matching Rate: 0.08244680851063829
